post_id,text,post_text,shared_text,time,image,image_lowquality,images,images_description,images_lowquality,images_lowquality_description,video,video_thumbnail,video_id,likes,comments,shares,post_url,link,user_id,username,user_url,is_live,factcheck,shared_post_id,shared_time,shared_user_id,shared_username,shared_post_url,available,comments_full,reactors,w3_fb_url
3821932884589265,"Stay clear, stay refreshed! #ClearHai #DinBhaariButLifeJaari
Buy Now - http://spr.ly/6010H0g9j","Stay clear, stay refreshed! #ClearHai #DinBhaariButLifeJaari
Buy Now - http://spr.ly/6010H0g9j",,2021-04-17 22:44:46,,,,,[],[None],https://video.fbom19-1.fna.fbcdn.net/v/t42.1790-2/175283258_472108713936801_3041182608088110866_n.mp4?_nc_cat=105&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=U-vJ7fUNrnUAX_3T46R&_nc_rml=0&_nc_ht=video.fbom19-1.fna&oh=829b28b26f859eaa093564bf9499a003&oe=60A41D6A,https://scontent.fbom19-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/p320x320/159796225_817636425837142_8175347363367518873_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=ccf8b3&_nc_ohc=Sh7qDuGocjAAX_LKP7X&_nc_ht=scontent.fbom19-1.fna&tp=3&oh=3d58231998247776599158a25c5739d6&oe=60CA40D8,817635649170553,8,0,0,https://facebook.com/spritein/posts/3821932884589265,http://spr.ly/6010H0g9j,696071840508734,Sprite,https://facebook.com/spritein/?__tn__=C-R,False,,,,,,,True,,,
3821790587936828,"Sixes and fours can’t stop you anymore. Sprite ke saath reset karo, refresh karo! #ClearHai? #DinBhaariButLifeJaari
Buy Now - http://spr.ly/6010H0g9j","Sixes and fours can’t stop you anymore. Sprite ke saath reset karo, refresh karo! #ClearHai? #DinBhaariButLifeJaari
Buy Now - http://spr.ly/6010H0g9j",,2021-04-17 21:38:33,,https://static.xx.fbcdn.net/rsrc.php/v3/yO/r/tlBBJvkvBea.png,,,['https://static.xx.fbcdn.net/rsrc.php/v3/yO/r/tlBBJvkvBea.png'],[None],,,,10,0,0,https://facebook.com/spritein/posts/3821790587936828,http://spr.ly/6010H0g9j,696071840508734,Sprite,https://facebook.com/spritein/?__tn__=C-R,False,,,,,,,False,[],,
3817880218327865,"फक्त एक थंडगार स्प्राईट लागते रिसेट आणि रिफ्रेश होण्यासाठी. #दिनभारीपणलाईफजारी #क्लिअरआहे
Buy Now: http://spr.ly/6054H0Day

COKE2HOME.COM
Sprite | दिन भारी पण लाईफ जारी | Basketball","फक्त एक थंडगार स्प्राईट लागते रिसेट आणि रिफ्रेश होण्यासाठी. #दिनभारीपणलाईफजारी #क्लिअरआहे
Buy Now: http://spr.ly/6054H0Day","COKE2HOME.COM
Sprite | दिन भारी पण लाईफ जारी | Basketball",2021-04-16 13:13:35,,,,,[],[None],https://scontent.fbom19-2.fna.fbcdn.net/v/t42.1790-4/172099603_454621255641524_7830409770781357572_n.mp4?_nc_cat=100&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=HZAlHQ9ckrgAX8ohmLm&_nc_ht=scontent.fbom19-2.fna&oh=c5c0e8ac8fff9e2314c0fcdb84b6144e&oe=60A427DE,https://scontent.fbom19-2.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/p320x320/160904599_898223250966980_8915362528485761473_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=ccf8b3&_nc_ohc=8uzCMnTn36UAX9doesG&_nc_ht=scontent.fbom19-2.fna&tp=3&oh=cff38d49c205d030078c235fad3b480b&oe=60C7F041,898222877633684,740,7,0,https://facebook.com/spritein/posts/3817880218327865,http://spr.ly/6054H0Day,696071840508734,Sprite,https://facebook.com/spritein/?__tn__=C-R,False,,,,,,,True,,,
3817855128330374,"रिसेट. रिफ्रेश. रिस्टार्ट. #दिनभारीपणलाईफजारी #क्लिअरआहे
Buy Now: http://spr.ly/6056H0Dvn

COKE2HOME.COM
Sprite | दिन भारी पण लाईफ जारी | Rooftop","रिसेट. रिफ्रेश. रिस्टार्ट. #दिनभारीपणलाईफजारी #क्लिअरआहे
Buy Now: http://spr.ly/6056H0Dvn","COKE2HOME.COM
Sprite | दिन भारी पण लाईफ जारी | Rooftop",2021-04-16 12:58:34,,,,,[],[None],https://scontent.fbom19-1.fna.fbcdn.net/v/t42.1790-4/172097828_1247079079027356_5505043417932480739_n.mp4?_nc_cat=103&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=fnqrx9gXG18AX8SMPD4&_nc_ht=scontent.fbom19-1.fna&oh=426e55c66a5fc3e16a08ff96f57bf437&oe=60A4281E,https://scontent.fbom19-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/p320x320/164328921_150128700373359_5974399955216537188_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=ccf8b3&_nc_ohc=Mw59Vlv7GUcAX-EtnE-&_nc_ht=scontent.fbom19-1.fna&tp=3&oh=ee61f538c651a9bc436cbf0bfe20d620&oe=60CAED8D,150128437040052,91,11,0,https://facebook.com/spritein/posts/3817855128330374,http://spr.ly/6056H0Dvn,696071840508734,Sprite,https://facebook.com/spritein/?__tn__=C-R,False,,,,,,,True,,,
3817833181665902,"రీసెట్ చేసి, రిఫ్ెెష్ చేస ేందుకు ఒక ఛిల్డ్సె్ైపట్ ఉేంటేచాలు. #డేహెవీకానీజీవితంజారీ #స్ప్రైట్ఉంటేక్లియర్
Buy Now - http://spr.ly/6054HINhe

COKE2HOME.COM
Sprite | డే హెవీ కానీ జీవితం జారీ | Basketball","రీసెట్ చేసి, రిఫ్ెెష్ చేస ేందుకు ఒక ఛిల్డ్సె్ైపట్ ఉేంటేచాలు. #డేహెవీకానీజీవితంజారీ #స్ప్రైట్ఉంటేక్లియర్
Buy Now - http://spr.ly/6054HINhe","COKE2HOME.COM
Sprite | డే హెవీ కానీ జీవితం జారీ | Basketball",2021-04-16 12:46:07,,,,,[],[None],https://scontent.fbom19-1.fna.fbcdn.net/v/t42.1790-4/172097958_140613891349129_3673812788028075700_n.mp4?_nc_cat=102&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=VhCAeDVOjoMAX-hKVcp&_nc_ht=scontent.fbom19-1.fna&oh=557cd189213bfbb88b6698b9c626a8cf&oe=60A42B19,https://scontent.fbom19-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/p320x320/156995376_1167492190369041_6707578994676656247_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=ccf8b3&_nc_ohc=Z21SDIBN-zgAX8Bm1VM&_nc_ht=scontent.fbom19-1.fna&tp=3&oh=23a1180acf02c8ff8f5f338b44d2d181&oe=60CABCF3,1167491780369082,143,3,0,https://facebook.com/spritein/posts/3817833181665902,http://spr.ly/6054HINhe,696071840508734,Sprite,https://facebook.com/spritein/?__tn__=C-R,False,,,,,,,True,,,
3817794591669761,"రీసెట్. రిఫ్రెష్. రీస్టార్ట్. #డేహెవీకానీజీవితంజారీ #స్ప్రైట్ఉంటేక్లియర్
Buy Now: http://spr.ly/6058H0DCr

COKE2HOME.COM
Sprite | డే హెవీ కానీ జీవితం జారీ | Rooftop","రీసెట్. రిఫ్రెష్. రీస్టార్ట్. #డేహెవీకానీజీవితంజారీ #స్ప్రైట్ఉంటేక్లియర్
Buy Now: http://spr.ly/6058H0DCr","COKE2HOME.COM
Sprite | డే హెవీ కానీ జీవితం జారీ | Rooftop",2021-04-16 12:24:24,,,,,[],[None],https://scontent.fbom19-1.fna.fbcdn.net/v/t42.1790-4/172263854_466266554824609_7767207248903107401_n.mp4?_nc_cat=101&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=mVeqblaApcMAX9XOGer&_nc_ht=scontent.fbom19-1.fna&oh=34e89a982fe72a0e1acf392e24795579&oe=60A4221D,https://scontent.fbom19-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/p320x320/155506191_141113101298387_638110027146646662_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=ccf8b3&_nc_ohc=hZoZAv8h-ecAX8R6h3m&_nc_ht=scontent.fbom19-1.fna&tp=3&oh=168f7fccfb5806967b38cc4c0a2cac22&oe=60CA797D,141112687965095,941,2,0,https://facebook.com/spritein/posts/3817794591669761,http://spr.ly/6058H0DCr,696071840508734,Sprite,https://facebook.com/spritein/?__tn__=C-R,False,,,,,,,True,,,
3806202069495680,"Reset. Refresh. Restart. #DinBhaariButLifeJaari #ClearHai
Buy Now - http://spr.ly/6010H0g9j

COKE2HOME.COM
Sprite | Clear Hai","Reset. Refresh. Restart. #DinBhaariButLifeJaari #ClearHai
Buy Now - http://spr.ly/6010H0g9j","COKE2HOME.COM
Sprite | Clear Hai",2021-04-12 11:23:57,,,,,[],[None],https://scontent.fbom19-1.fna.fbcdn.net/v/t42.1790-4/170201189_5361389917266466_870236088571094900_n.mp4?_nc_cat=101&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=i2p9ZM_4qssAX9KeedN&_nc_ht=scontent.fbom19-1.fna&oh=15547bd94325394ec836fdcc9a3febb7&oe=60A42AC9,https://scontent.fbom19-2.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/p320x320/161545894_264836868673630_2423442124430707340_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=ccf8b3&_nc_ohc=2YDn_CwZqdwAX929wVP&_nc_ht=scontent.fbom19-2.fna&tp=3&oh=ca4519d35e779a8e3b509f525f46d032&oe=60C7E430,264836365340347,264,21,0,https://facebook.com/spritein/posts/3806202069495680,http://spr.ly/6010H0g9j,696071840508734,Sprite,https://facebook.com/spritein/?__tn__=C-R,False,,,,,,,True,,,
3806161796166374,"A chilled Sprite is all it takes to reset and refresh. #DinBhaariButLifeJaari #ClearHai
Buy Now - http://spr.ly/6184H0gke

COKE2HOME.COM
Sprite | Clear Hai","A chilled Sprite is all it takes to reset and refresh. #DinBhaariButLifeJaari #ClearHai
Buy Now - http://spr.ly/6184H0gke","COKE2HOME.COM
Sprite | Clear Hai",2021-04-12 11:01:24,,,,,[],[None],https://scontent.fbom19-2.fna.fbcdn.net/v/t42.1790-4/173058443_128686455939695_7039059117857515148_n.mp4?_nc_cat=109&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=cEJVz84rXJ4AX-faHrB&_nc_ht=scontent.fbom19-2.fna&oh=b9e80e2dad1fb7f8eceb05551092a7fc&oe=60A41F45,https://scontent.fbom19-2.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/p320x320/157368841_172659571380714_620647925745725926_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=ccf8b3&_nc_ohc=tJv8sy1KTmYAX-MhZ_L&_nc_ht=scontent.fbom19-2.fna&tp=3&oh=739839cc25bd53bef6bdecd245f0e7db&oe=60C93A44,172658881380783,934,34,0,https://facebook.com/spritein/posts/3806161796166374,http://spr.ly/6184H0gke,696071840508734,Sprite,https://facebook.com/spritein/?__tn__=C-R,False,,,,,,,True,,,
3803474446435109,"Match on toh Sprite on. #ClearHai #DinBhaariButLifeJaari

Buy Now: http://spr.ly/6054H0Day

COKE2HOME.COM
Sprite | Clear Hai","Match on toh Sprite on. #ClearHai #DinBhaariButLifeJaari

Buy Now: http://spr.ly/6054H0Day","COKE2HOME.COM
Sprite | Clear Hai",2021-04-11 16:00:00,,,,,[],[None],https://scontent.fbom19-1.fna.fbcdn.net/v/t42.1790-4/170974845_1445875955764626_1599175323256770778_n.mp4?_nc_cat=108&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=LAJt_OLarO4AX8PccE4&_nc_ht=scontent.fbom19-1.fna&oh=36b0be8fbceb11d480792e6f6fe5f738&oe=60A41DD9,https://scontent.fbom19-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/p320x320/156380372_182273050379480_3382788007895587745_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=ccf8b3&_nc_ohc=gG8hOfdo6hMAX_hdyO8&_nc_ht=scontent.fbom19-1.fna&tp=3&oh=662dfaeb09d89f1d88d1a33450286cbf&oe=60CB3DDD,182271620379623,271,23,0,https://facebook.com/spritein/posts/3803474446435109,http://spr.ly/6054H0Day,696071840508734,Sprite,https://facebook.com/spritein/?__tn__=C-R,False,,,,,,,True,,,
3798344556948098,"Cricket +Sprite = Ultimate chilling sessions! #ClearHai
Buy now - https://www.coke2home.com/buy-sprite/

COKE2HOME.COM
Sprite | Clear Hai","Cricket +Sprite = Ultimate chilling sessions! #ClearHai
Buy now - https://www.coke2home.com/buy-sprite/","COKE2HOME.COM
Sprite | Clear Hai",2021-04-09 17:46:17,,,,,[],[None],https://scontent.fbom19-2.fna.fbcdn.net/v/t42.1790-4/169313232_792448961685113_3005079204791583164_n.mp4?_nc_cat=111&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=SEh7_x9fmvsAX-xRLo-&_nc_ht=scontent.fbom19-2.fna&oh=fde4bb10da7e151f17e0570f58af369d&oe=60A42260,https://scontent.fbom19-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/p320x320/150482475_539013260836011_4753908447087928014_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=ccf8b3&_nc_ohc=kvezE5D_iqsAX_ROlwZ&_nc_ht=scontent.fbom19-1.fna&tp=3&oh=c97384a552c9b3542043552514ded52c&oe=60C8954B,539010340836303,15,0,0,https://facebook.com/spritein/posts/3798344556948098,https://www.coke2home.com/buy-sprite/,696071840508734,Sprite,https://facebook.com/spritein/?__tn__=C-R,False,,,,,,,True,,,
3792665490849338,"Reset. Refresh. Restart. #DinBhaariButLifeJaari #ClearHai
Buy Now: https://www.coke2home.com/sprite-product","Reset. Refresh. Restart. #DinBhaariButLifeJaari #ClearHai
Buy Now: https://www.coke2home.com/sprite-product",,2021-04-07 19:51:22,,,,,[],[None],https://video.fbom19-1.fna.fbcdn.net/v/t42.1790-2/168994075_438821887221152_30135891326731109_n.mp4?_nc_cat=102&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=5CEg4PmlUfsAX--Ej9P&_nc_rml=0&_nc_ht=video.fbom19-1.fna&oh=b3aebebfea533f8b540b28e4d5999597&oe=60A42679,https://scontent.fbom19-2.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/p320x320/154603394_497055798134814_4185451802459478557_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=ccf8b3&_nc_ohc=HHOXlw1SKOkAX9gcs42&_nc_ht=scontent.fbom19-2.fna&tp=3&oh=af29c4b932853ae61f75003fd76f9ff9&oe=60C8B1DE,497051064801954,16,2,0,https://facebook.com/spritein/posts/3792665490849338,https://www.coke2home.com/sprite-product,696071840508734,Sprite,https://facebook.com/spritein/?__tn__=C-R,False,,,,,,,True,,,
3764286493687238,"A chilled Sprite is all it takes to reset and refresh. #DinBhaariButLifeJaari #ClearHai

Buy Now: http://spr.ly/6054H0Day","A chilled Sprite is all it takes to reset and refresh. #DinBhaariButLifeJaari #ClearHai

Buy Now: http://spr.ly/6054H0Day",,2021-03-30 13:27:14,,,,,[],[None],https://video.fbom19-2.fna.fbcdn.net/v/t42.1790-2/165207552_659203791539208_3797798124799020713_n.mp4?_nc_cat=104&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=FiXl8zkgGfAAX9NCuvV&_nc_rml=0&_nc_ht=video.fbom19-2.fna&oh=66aca6a914ebb2bd29f107fa650bacdb&oe=60A42790,https://scontent.fbom19-2.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/p320x320/145294575_785766732066233_2214212880005676432_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=ccf8b3&_nc_ohc=_Ue-Gos1ke4AX9mXO2u&_nc_ht=scontent.fbom19-2.fna&tp=3&oh=5af5b81a4af9585bde5c53b979859fa7&oe=60C80DE8,785765032066403,12,0,0,https://facebook.com/spritein/posts/3764286493687238,http://spr.ly/6054H0Day,696071840508734,Sprite,https://facebook.com/spritein/?__tn__=C-R,False,,,,,,,True,,,
3668287829953772,"Baato mein fass jaoge, toh pyaas kaise bujhaoge? Iss garmi, saare #DoubtHataoSpriteUthao
Buy Now - https://www.coke2home.com/buy-sprite/

COKE2HOME.COM
Sprite - Doubt Hatao, Sprite Uthao!","Baato mein fass jaoge, toh pyaas kaise bujhaoge? Iss garmi, saare #DoubtHataoSpriteUthao
Buy Now - https://www.coke2home.com/buy-sprite/","COKE2HOME.COM
Sprite - Doubt Hatao, Sprite Uthao!",2021-02-24 20:06:43,,,,,[],[None],https://scontent.fbom19-1.fna.fbcdn.net/v/t42.1790-4/152461849_420815569018033_1092389728795256884_n.mp4?_nc_cat=105&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=dRRsgJHUvBcAX9nzAFR&_nc_ht=scontent.fbom19-1.fna&oh=16f4b15fcdbf5244aa2a73ebd9f4343a&oe=60A41FA7,https://scontent.fbom19-2.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/p320x320/131969554_1135734376869752_3284172073240696275_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=ccf8b3&_nc_ohc=Pv9iH7cp8sEAX9mnQq_&_nc_ht=scontent.fbom19-2.fna&tp=3&oh=2f9b97a052df273fb5069bc0c9a4937d&oe=60C93B57,1135722613537595,96,2,0,https://facebook.com/spritein/posts/3668287829953772,https://www.coke2home.com/buy-sprite/,696071840508734,Sprite,https://facebook.com/spritein/?__tn__=C-R,False,,,,,,,True,,,
3619337278182161,"Duniya ghumati hai, aur hum ghoom jaate hain. Doubt hatao, Sprite uthao! #DoubtHataoSpriteUthao.
Buy Now - https://www.coke2home.com/sprite-product

COKE2HOME.COM
Doubt Hatao, Sprite Uthao - Cute Ladka","Duniya ghumati hai, aur hum ghoom jaate hain. Doubt hatao, Sprite uthao! #DoubtHataoSpriteUthao.
Buy Now - https://www.coke2home.com/sprite-product","COKE2HOME.COM
Doubt Hatao, Sprite Uthao - Cute Ladka",2021-02-05 15:09:13,,,,,[],[None],https://scontent.fbom19-2.fna.fbcdn.net/v/t42.1790-4/145115733_3536625096447141_8966107833151981174_n.mp4?_nc_cat=111&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=OrImTe8o6xwAX-hAWGb&_nc_ht=scontent.fbom19-2.fna&oh=7e1eb668ccc3e792e5cb2c8a5e12427f&oe=60A4244F,https://scontent.fbom19-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/p320x320/134679864_739493476676524_6931383333955327553_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=ccf8b3&_nc_ohc=6QQtsS2J4ScAX_zKTRf&_nc_ht=scontent.fbom19-1.fna&tp=3&oh=2a70c2118256da0cf57bd0090d32cd05&oe=60C90F18,739491850010020,225,14,0,https://facebook.com/spritein/posts/3619337278182161,https://www.coke2home.com/sprite-product,696071840508734,Sprite,https://facebook.com/spritein/?__tn__=C-R,False,,,,,,,True,,,
3518367888279101,"When days get a little heavy, let's reset and hit refresh with a Sprite!😉 #ClearKarteHain
Buy Now - https://www.coke2home.com/sprite-product

COKE2HOME.COM
Clear Karte Hain","When days get a little heavy, let's reset and hit refresh with a Sprite!😉 #ClearKarteHain
Buy Now - https://www.coke2home.com/sprite-product","COKE2HOME.COM
Clear Karte Hain",2020-12-30 17:28:28,,,,,[],[None],https://scontent.fbom19-2.fna.fbcdn.net/v/t42.9040-4/134634769_459499771711915_1295745008094464879_n.mp4?_nc_cat=104&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=i9xxEuglB2MAX-yqBen&_nc_ht=scontent.fbom19-2.fna&oh=d0fe5e09a3b0a0ae33d1200ee3f65263&oe=60A42810,https://scontent.fbom19-2.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/p320x320/132180251_865285987557897_5264288162641668549_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=ccf8b3&_nc_ohc=D1fpagFuzygAX_vP63V&_nc_ht=scontent.fbom19-2.fna&tp=3&oh=3607a5bad5e15f377ce1733028405a4b&oe=60C9F6B3,865285054224657,74,0,0,https://facebook.com/spritein/posts/3518367888279101,https://www.coke2home.com/sprite-product,696071840508734,Sprite,https://facebook.com/spritein/?__tn__=C-R,False,,,,,,,True,,,
2713519742097257,"Assaulta irundha unakku aapthan. Koluthura Vaiyilla, #YosikadheBuddySpriteAdi #BornToRefresh

Buy Now - https://www.coke2home.com/sprite-product

COKE2HOME.COM
Sprite Summer 2020 - Yosikadhe Buddy Sprite Adi - Cute Payyan","Assaulta irundha unakku aapthan. Koluthura Vaiyilla, #YosikadheBuddySpriteAdi #BornToRefresh

Buy Now - https://www.coke2home.com/sprite-product","COKE2HOME.COM
Sprite Summer 2020 - Yosikadhe Buddy Sprite Adi - Cute Payyan",2020-02-27 14:38:52,,,,,[],[None],https://scontent.fbom19-1.fna.fbcdn.net/v/t42.9040-4/87452916_491474011480447_3714283645951803392_n.mp4?_nc_cat=103&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=ya9-KoK3kw4AX86qHi0&_nc_ht=scontent.fbom19-1.fna&oh=dcd0af4ca4f82e068635d8c413377196&oe=60A427B7,https://scontent.fbom19-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/p320x320/82324250_620247395217185_4416003859562889216_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=ccf8b3&_nc_ohc=bpKtHw6SW4UAX8zz1BF&_nc_ht=scontent.fbom19-1.fna&tp=3&oh=c54843143094ee5fbf116cb0f4ed5858&oe=60C91E6A,620241295217795,977,94,0,https://facebook.com/spritein/posts/2713519742097257,https://www.coke2home.com/sprite-product,696071840508734,Sprite,https://facebook.com/spritein/?__tn__=C-R,False,,,,,,,True,,,
2712359885546576,"Lokam lo logics confusing ga untai endaakaalam lo.... #DoubtThudicheySpriteTerichey #BornToRefresh. Sushanth

Buy Now - https://www.coke2home.com/sprite-product

COKE2HOME.COM
Sprite Summer 2020-Doubt Thudichey Sprite Terichey - Cute Abbai","Lokam lo logics confusing ga untai endaakaalam lo.... #DoubtThudicheySpriteTerichey #BornToRefresh. Sushanth

Buy Now - https://www.coke2home.com/sprite-product","COKE2HOME.COM
Sprite Summer 2020-Doubt Thudichey Sprite Terichey - Cute Abbai",2020-02-27 00:35:08,,,,,[],[None],https://scontent.fbom19-2.fna.fbcdn.net/v/t42.9040-4/87352131_568304897107998_451033289055010816_n.mp4?_nc_cat=111&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=v24KYmNSFPAAX_R0Gwc&_nc_ht=scontent.fbom19-2.fna&oh=9880868f96d424cb955c5ba3408ca43f&oe=60A41FEF,https://scontent.fbom19-2.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/p320x320/71105481_1312134858974199_125456170809819136_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=ccf8b3&_nc_ohc=d58FyPiQwFYAX-3NkVI&_nc_ht=scontent.fbom19-2.fna&tp=3&oh=fb214f3b394bd4694ef1c9faa7bec50b&oe=60C7CE93,1312120585642293,300,61,0,https://facebook.com/spritein/posts/2712359885546576,https://www.coke2home.com/sprite-product,696071840508734,Sprite,https://facebook.com/spritein/?__tn__=C-R,False,,,,,,,True,,,
2712190238896874,"Duniya ghumati hai, aur hum ghoom jaate hain. Iss garmi, doubt hatao, Sprite uthao! #DoubtHataoSpriteUthao. Ayushmann Khurrana Taapsee Pannu

Buy Now - https://www.coke2home.com/sprite-product

COKE2HOME.COM
Sprite Summer 2020- Doubt Hatao Sprite Uthao- Cute Ladka","Duniya ghumati hai, aur hum ghoom jaate hain. Iss garmi, doubt hatao, Sprite uthao! #DoubtHataoSpriteUthao. Ayushmann Khurrana Taapsee Pannu

Buy Now - https://www.coke2home.com/sprite-product","COKE2HOME.COM
Sprite Summer 2020- Doubt Hatao Sprite Uthao- Cute Ladka",2020-02-26 22:42:30,,,,,[],[None],https://scontent.fbom19-1.fna.fbcdn.net/v/t42.9040-4/87485459_221530032310129_1349809857791787008_n.mp4?_nc_cat=108&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=WbDVLPPiHGYAX_jL5h7&_nc_ht=scontent.fbom19-1.fna&oh=3e399a10aba97a70f4fe14e79868134e&oe=60A42AC4,https://scontent.fbom19-2.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/p320x320/83921811_1114059532279605_7315426355699515392_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=ccf8b3&_nc_ohc=DLQBK4DOfcYAX-iY2TQ&_nc_ht=scontent.fbom19-2.fna&tp=3&oh=7f1c5286992021d7a0a49e13fad913a1&oe=60C9CF6E,1114057412279817,441,72,0,https://facebook.com/spritein/posts/2712190238896874,https://www.coke2home.com/sprite-product,696071840508734,Sprite,https://facebook.com/spritein/?__tn__=C-R,False,,,,,,,True,,,
2711464888969409,What's up fellas? It's time to kick away all your doubts and chill for a bit! #StayTuned,What's up fellas? It's time to kick away all your doubts and chill for a bit! #StayTuned,,2020-02-26 15:07:21,,https://static.xx.fbcdn.net/rsrc.php/v3/yO/r/tlBBJvkvBea.png,,,['https://static.xx.fbcdn.net/rsrc.php/v3/yO/r/tlBBJvkvBea.png'],[None],,,,24,1,0,https://facebook.com/spritein/posts/2711464888969409,,696071840508734,Sprite,https://facebook.com/spritein/?__tn__=C-R,False,,,,,,,False,"[{'comment_id': '3697949503654271', 'commenter_url': None, 'commenter_name': 'Kumar Roshan', 'commenter_meta': None, 'comment_text': 'My favourite', 'comment_time': None}]",,
2700220566760508,"And the best part is, it’s just a touch away. Visit https://www.coke2home.com/sprite-product and place your order. #BornToRefresh","And the best part is, it’s just a touch away. Visit https://www.coke2home.com/sprite-product and place your order. #BornToRefresh",,2020-02-21 09:28:29,,https://scontent.fbom19-1.fna.fbcdn.net/v/t1.6435-0/cp0/e15/q65/p320x320/87145564_2700218546760710_3369354362848542720_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=8024bb&_nc_ohc=Tdvegm_i61kAX9SoYXx&_nc_ht=scontent.fbom19-1.fna&tp=3&oh=79fc975924cb0f147a1a1ebb28eabe69&oe=60C988D8,,,['https://scontent.fbom19-1.fna.fbcdn.net/v/t1.6435-0/cp0/e15/q65/p320x320/87145564_2700218546760710_3369354362848542720_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=8024bb&_nc_ohc=Tdvegm_i61kAX9SoYXx&_nc_ht=scontent.fbom19-1.fna&tp=3&oh=79fc975924cb0f147a1a1ebb28eabe69&oe=60C988D8'],['No photo description available.'],,,,16,0,0,https://facebook.com/spritein/posts/2700220566760508,https://www.coke2home.com/sprite-product,696071840508734,Sprite,https://facebook.com/spritein/?__tn__=C-R,False,,,,,,,True,[],,
